ABSGID,ABSCID,ABSUID,ABSBID,ABSSID,ABSFID,ABSTID,ABSKID,ABSEID,ABSDID,DAYWPED,PEDSTEP8,WKNDFLAG,DAYORPED,MET10DY,METT1DY,PEDTIME,PEDOFFDY,PEDOFFDM,LEVEL9,ABSHID,ABSLFID
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001220,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001220,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000337,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000337,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002695,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002695,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001508,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001259,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001259,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001723,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000282,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000282,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001066,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001066,0
1,0,0,0,0,0,0,0,1,0,7,2578,2,1,2,0,840,2,0,9,INP13B1001674,0
1,0,0,0,0,0,0,0,2,0,1,3543,2,2,2,0,855,2,0,9,INP13B1001674,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000009,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000009,0
2,0,0,0,0,0,0,0,1,0,1,11695,2,1,1,0,995,2,0,9,INP13B1001484,0
2,0,0,0,0,0,0,0,2,0,2,11273,1,2,1,0,945,2,0,9,INP13B1001484,0
2,0,0,0,0,0,0,0,3,0,3,8569,1,3,2,0,990,2,0,9,INP13B1001484,0
2,0,0,0,0,0,0,0,4,0,4,12203,1,4,1,0,945,2,0,9,INP13B1001484,0
2,0,0,0,0,0,0,0,5,0,5,9251,1,5,2,0,930,2,0,9,INP13B1001484,0
2,0,0,0,0,0,0,0,6,0,6,8247,1,6,2,0,960,2,0,9,INP13B1001484,0
2,0,0,0,0,0,0,0,7,0,7,12669,2,7,1,0,880,2,0,9,INP13B1001484,0
2,0,0,0,0,0,0,0,8,0,1,11543,2,8,1,0,1060,2,0,9,INP13B1001484,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000667,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002060,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002060,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002239,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002239,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001856,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001856,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000690,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002020,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002020,0
1,0,0,0,0,0,0,0,1,0,4,7562,1,1,2,0,510,2,0,9,INP13B1002373,0
1,0,0,0,0,0,0,0,2,0,5,4220,1,2,2,0,510,2,0,9,INP13B1002373,0
1,0,0,0,0,0,0,0,3,0,6,1215,1,3,2,0,480,2,0,9,INP13B1002373,0
1,0,0,0,0,0,0,0,4,0,7,8200,2,4,2,0,510,2,0,9,INP13B1002373,0
1,0,0,0,0,0,0,0,5,0,1,4790,2,5,2,0,510,2,0,9,INP13B1002373,0
1,0,0,0,0,0,0,0,6,0,2,9280,1,6,2,0,510,2,0,9,INP13B1002373,0
1,0,0,0,0,0,0,0,7,0,3,5685,1,7,2,0,510,2,0,9,INP13B1002373,0
1,0,0,0,0,0,0,0,8,0,4,6200,1,8,2,0,510,2,0,9,INP13B1002373,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001374,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001374,0
1,0,0,0,0,0,0,0,1,0,5,9589,1,1,2,0,600,2,0,9,INP13B1001905,0
1,0,0,0,0,0,0,0,2,0,6,6200,1,2,2,0,600,2,0,9,INP13B1001905,0
1,0,0,0,0,0,0,0,3,0,7,6207,2,3,2,0,600,2,0,9,INP13B1001905,0
1,0,0,0,0,0,0,0,4,0,1,6300,2,4,2,0,600,2,0,9,INP13B1001905,0
1,0,0,0,0,0,0,0,5,0,2,6269,1,5,2,0,600,2,0,9,INP13B1001905,0
1,0,0,0,0,0,0,0,6,0,3,5980,1,6,2,0,600,2,0,9,INP13B1001905,0
1,0,0,0,0,0,0,0,7,0,4,6100,1,7,2,0,600,2,0,9,INP13B1001905,0
1,0,0,0,0,0,0,0,8,0,5,6300,1,8,2,0,600,2,0,9,INP13B1001905,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000701,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000701,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002217,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000127,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000127,0
1,0,0,0,0,0,0,0,1,0,2,1053,1,1,2,0,945,2,0,9,INP13B1000523,0
1,0,0,0,0,0,0,0,2,0,3,1055,1,2,2,0,945,2,0,9,INP13B1000523,0
1,0,0,0,0,0,0,0,3,0,4,1066,1,3,2,0,960,2,0,9,INP13B1000523,0
1,0,0,0,0,0,0,0,4,0,5,876,1,4,2,0,785,2,0,9,INP13B1000523,0
1,0,0,0,0,0,0,0,5,0,6,1038,1,5,2,0,810,2,0,9,INP13B1000523,0
1,0,0,0,0,0,0,0,6,0,7,1396,2,6,2,0,955,2,0,9,INP13B1000523,0
1,0,0,0,0,0,0,0,7,0,1,1147,2,7,2,0,975,2,0,9,INP13B1000523,0
1,0,0,0,0,0,0,0,8,0,2,1201,1,8,2,0,915,2,0,9,INP13B1000523,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001649,0
1,0,0,0,0,0,0,0,1,0,1,1899,2,1,2,0,555,1,195,9,INP13B1000257,0
1,0,0,0,0,0,0,0,2,0,2,2561,1,2,2,0,630,1,30,9,INP13B1000257,0
1,0,0,0,0,0,0,0,3,0,3,3576,1,3,2,0,660,2,0,9,INP13B1000257,0
1,0,0,0,0,0,0,0,4,0,4,2850,1,4,2,0,670,1,80,9,INP13B1000257,0
1,0,0,0,0,0,0,0,5,0,5,5432,1,5,2,0,780,2,0,9,INP13B1000257,0
1,0,0,0,0,0,0,0,6,0,6,2422,1,6,2,0,615,1,10,9,INP13B1000257,0
1,0,0,0,0,0,0,0,7,0,7,4032,2,7,2,0,730,1,80,9,INP13B1000257,0
1,0,0,0,0,0,0,0,8,0,1,3899,2,8,2,0,585,1,75,9,INP13B1000257,0
4,0,0,0,0,0,0,0,1,0,1,4582,2,1,0,2,680,2,0,9,INP13B1000257,0
4,0,0,0,0,0,0,0,2,0,2,8004,1,2,0,2,795,1,15,9,INP13B1000257,0
4,0,0,0,0,0,0,0,3,0,3,6589,1,3,0,2,735,1,30,9,INP13B1000257,0
4,0,0,0,0,0,0,0,4,0,4,5893,1,4,0,2,765,1,20,9,INP13B1000257,0
4,0,0,0,0,0,0,0,5,0,5,5004,1,5,0,2,735,2,0,9,INP13B1000257,0
4,0,0,0,0,0,0,0,6,0,6,6956,1,6,0,2,740,1,10,9,INP13B1000257,0
4,0,0,0,0,0,0,0,7,0,7,7139,2,7,0,2,785,1,15,9,INP13B1000257,0
4,0,0,0,0,0,0,0,8,0,1,4075,2,8,0,2,665,2,0,9,INP13B1000257,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002595,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001363,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002853,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002140,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001841,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001841,0
1,0,0,0,0,0,0,0,1,0,6,8673,1,1,2,0,1010,2,0,9,INP13B1001064,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001278,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000900,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000288,0
2,0,0,0,0,0,0,0,1,0,7,8642,2,1,0,2,660,2,0,9,INP13B1000288,0
2,0,0,0,0,0,0,0,2,0,1,15032,2,2,0,1,9996,2,0,9,INP13B1000288,0
2,0,0,0,0,0,0,0,3,0,2,15220,1,3,0,1,846,2,0,9,INP13B1000288,0
2,0,0,0,0,0,0,0,4,0,3,15158,1,4,0,1,828,2,0,9,INP13B1000288,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002215,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002053,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002053,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001551,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001551,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002631,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000458,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000380,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000380,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002064,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002064,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000320,0
3,0,0,0,0,0,0,0,1,0,5,6102,1,1,0,2,480,2,0,9,INP13B1000320,0
3,0,0,0,0,0,0,0,2,0,6,6844,1,2,0,2,480,2,0,9,INP13B1000320,0
3,0,0,0,0,0,0,0,3,0,7,4895,2,3,0,2,420,2,0,9,INP13B1000320,0
3,0,0,0,0,0,0,0,4,0,2,7669,1,4,0,2,480,2,0,9,INP13B1000320,0
1,0,0,0,0,0,0,0,1,0,3,14534,1,1,1,0,845,1,25,9,INP13B1000919,0
1,0,0,0,0,0,0,0,2,0,4,8464,1,2,2,0,870,1,30,9,INP13B1000919,0
1,0,0,0,0,0,0,0,3,0,5,18317,1,3,1,0,960,1,30,9,INP13B1000919,0
1,0,0,0,0,0,0,0,4,0,6,11020,1,4,1,0,785,1,25,9,INP13B1000919,0
1,0,0,0,0,0,0,0,5,0,7,12492,2,5,1,0,935,1,25,9,INP13B1000919,0
1,0,0,0,0,0,0,0,6,0,1,15975,2,6,1,0,810,1,30,9,INP13B1000919,0
1,0,0,0,0,0,0,0,7,0,3,20297,1,7,1,0,1019,1,30,9,INP13B1000919,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001313,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000633,0
1,0,0,0,0,0,0,0,1,0,4,5191,1,1,2,0,840,2,0,9,INP13B1002101,0
1,0,0,0,0,0,0,0,2,0,5,3706,1,2,2,0,810,2,0,9,INP13B1002101,0
1,0,0,0,0,0,0,0,3,0,6,5672,1,3,2,0,870,2,0,9,INP13B1002101,0
1,0,0,0,0,0,0,0,4,0,7,5982,2,4,2,0,830,2,0,9,INP13B1002101,0
1,0,0,0,0,0,0,0,5,0,1,3891,2,5,2,0,750,2,0,9,INP13B1002101,0
1,0,0,0,0,0,0,0,6,0,2,5821,1,6,2,0,840,2,0,9,INP13B1002101,0
1,0,0,0,0,0,0,0,7,0,3,5634,1,7,2,0,870,2,0,9,INP13B1002101,0
1,0,0,0,0,0,0,0,8,0,4,5789,1,8,2,0,840,2,0,9,INP13B1002101,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002101,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000722,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001117,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000344,0
1,0,0,0,0,0,0,0,1,0,2,1344,1,1,2,0,85,2,0,9,INP13B1000024,0
1,0,0,0,0,0,0,0,2,0,3,3649,1,2,2,0,120,2,0,9,INP13B1000024,0
1,0,0,0,0,0,0,0,3,0,5,1534,1,3,2,0,30,2,0,9,INP13B1000024,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001893,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000483,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000483,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001167,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001167,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000927,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000329,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001290,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001180,0
1,0,0,0,0,0,0,0,1,0,4,3434,1,1,2,0,630,2,0,9,INP13B1000980,0
1,0,0,0,0,0,0,0,2,0,5,5282,1,2,2,0,600,2,0,9,INP13B1000980,0
1,0,0,0,0,0,0,0,3,0,6,5900,1,3,2,0,600,2,0,9,INP13B1000980,0
1,0,0,0,0,0,0,0,4,0,2,5248,1,4,2,0,600,2,0,9,INP13B1000980,0
1,0,0,0,0,0,0,0,5,0,3,4795,1,5,2,0,600,2,0,9,INP13B1000980,0
1,0,0,0,0,0,0,0,6,0,4,5145,1,6,2,0,600,2,0,9,INP13B1000980,0
1,0,0,0,0,0,0,0,7,0,5,5289,1,7,2,0,600,2,0,9,INP13B1000980,0
1,0,0,0,0,0,0,0,8,0,6,4776,1,8,2,0,600,2,0,9,INP13B1000980,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002756,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002756,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000398,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000398,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001022,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000838,0
1,0,0,0,0,0,0,0,1,0,4,10745,1,1,1,0,855,1,30,9,INP13B1001009,0
1,0,0,0,0,0,0,0,2,0,5,7765,1,2,2,0,910,1,30,9,INP13B1001009,0
1,0,0,0,0,0,0,0,3,0,6,11162,1,3,1,0,840,1,30,9,INP13B1001009,0
1,0,0,0,0,0,0,0,4,0,7,3521,2,4,2,0,690,1,30,9,INP13B1001009,0
1,0,0,0,0,0,0,0,5,0,1,6005,2,5,2,0,675,1,15,9,INP13B1001009,0
1,0,0,0,0,0,0,0,6,0,2,3642,1,6,2,0,810,1,15,9,INP13B1001009,0
1,0,0,0,0,0,0,0,7,0,3,5854,1,7,2,0,865,1,15,9,INP13B1001009,0
1,0,0,0,0,0,0,0,8,0,4,9687,1,8,2,0,690,1,30,9,INP13B1001009,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000476,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000132,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001809,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001809,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001757,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002162,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002162,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000310,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000310,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001600,0
3,0,0,0,0,0,0,0,1,0,5,3768,1,1,2,0,435,1,240,9,INP13B1001479,0
3,0,0,0,0,0,0,0,2,0,6,5279,1,2,2,0,735,2,0,9,INP13B1001479,0
3,0,0,0,0,0,0,0,3,0,7,8391,2,3,2,0,760,2,0,9,INP13B1001479,0
3,0,0,0,0,0,0,0,4,0,1,4631,2,4,2,0,570,1,240,9,INP13B1001479,0
3,0,0,0,0,0,0,0,5,0,2,3428,1,5,2,0,745,2,0,9,INP13B1001479,0
3,0,0,0,0,0,0,0,6,0,3,7142,1,6,2,0,770,2,0,9,INP13B1001479,0
3,0,0,0,0,0,0,0,7,0,4,5211,1,7,2,0,570,1,120,9,INP13B1001479,0
3,0,0,0,0,0,0,0,8,0,5,4732,1,8,2,0,600,1,210,9,INP13B1001479,0
4,0,0,0,0,0,0,0,1,0,5,4041,1,1,0,2,495,1,90,9,INP13B1001479,0
4,0,0,0,0,0,0,0,2,0,6,3213,1,2,0,2,495,1,90,9,INP13B1001479,0
4,0,0,0,0,0,0,0,3,0,7,5014,2,3,0,2,585,2,0,9,INP13B1001479,0
4,0,0,0,0,0,0,0,4,0,1,4621,2,4,0,2,585,2,0,9,INP13B1001479,0
4,0,0,0,0,0,0,0,5,0,2,3799,1,5,0,2,585,2,0,9,INP13B1001479,0
4,0,0,0,0,0,0,0,6,0,3,6212,1,6,0,2,585,2,0,9,INP13B1001479,0
4,0,0,0,0,0,0,0,7,0,4,4011,1,7,0,2,495,1,90,9,INP13B1001479,0
4,0,0,0,0,0,0,0,8,0,5,4222,1,8,0,2,585,2,0,9,INP13B1001479,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002519,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002519,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000724,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002604,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002604,0
1,0,0,0,0,0,0,0,1,0,2,11960,1,1,1,0,840,2,0,9,INP13B1000828,0
1,0,0,0,0,0,0,0,2,0,3,12450,1,2,1,0,840,2,0,9,INP13B1000828,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001397,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001397,0
1,0,0,0,0,0,0,0,1,0,6,13775,1,1,1,0,590,1,20,9,INP13B1000897,0
1,0,0,0,0,0,0,0,2,0,7,22325,2,2,1,0,845,1,40,9,INP13B1000897,0
1,0,0,0,0,0,0,0,3,0,1,15036,2,3,1,0,575,1,20,9,INP13B1000897,0
1,0,0,0,0,0,0,0,4,0,2,9875,1,4,2,0,315,1,65,9,INP13B1000897,0
1,0,0,0,0,0,0,0,5,0,3,22125,1,5,1,0,940,1,20,9,INP13B1000897,0
1,0,0,0,0,0,0,0,6,0,4,10436,1,6,1,0,580,1,20,9,INP13B1000897,0
1,0,0,0,0,0,0,0,7,0,5,6825,1,7,2,0,220,1,20,9,INP13B1000897,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000233,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002621,0
4,0,0,0,0,0,0,0,1,0,1,4725,2,1,0,2,653,1,7,9,INP13B1002621,0
4,0,0,0,0,0,0,0,2,0,2,5512,1,2,0,2,678,1,53,9,INP13B1002621,0
4,0,0,0,0,0,0,0,3,0,3,4223,1,3,0,2,655,1,5,9,INP13B1002621,0
4,0,0,0,0,0,0,0,4,0,4,3784,1,4,0,2,675,1,90,9,INP13B1002621,0
4,0,0,0,0,0,0,0,5,0,5,4527,1,5,0,2,675,1,10,9,INP13B1002621,0
4,0,0,0,0,0,0,0,6,0,6,6345,1,6,0,2,694,1,60,9,INP13B1002621,0
4,0,0,0,0,0,0,0,7,0,7,4352,2,7,0,2,652,1,7,9,INP13B1002621,0
4,0,0,0,0,0,0,0,8,0,1,6589,2,8,0,2,850,1,5,9,INP13B1002621,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002054,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001650,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001650,0
1,0,0,0,0,0,0,0,1,0,5,10677,1,1,1,0,780,2,0,9,INP13B1001424,0
1,0,0,0,0,0,0,0,2,0,6,13435,1,2,1,0,790,2,0,9,INP13B1001424,0
1,0,0,0,0,0,0,0,3,0,7,14729,2,3,1,0,825,2,0,9,INP13B1001424,0
1,0,0,0,0,0,0,0,4,0,1,3799,2,4,2,0,630,2,0,9,INP13B1001424,0
1,0,0,0,0,0,0,0,5,0,2,15547,1,5,1,0,780,2,0,9,INP13B1001424,0
1,0,0,0,0,0,0,0,6,0,3,3620,1,6,2,0,780,1,60,9,INP13B1001424,0
1,0,0,0,0,0,0,0,7,0,5,9639,1,7,2,0,690,2,0,9,INP13B1001424,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001424,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002394,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002394,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001380,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001380,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002759,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002759,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000684,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000684,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000926,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001389,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001006,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001006,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001943,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000465,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000465,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000695,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000695,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001108,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001108,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001738,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001738,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000332,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000798,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000798,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000212,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001540,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000706,0
2,0,0,0,0,0,0,0,1,0,3,4715,1,1,2,0,45,2,0,9,INP13B1000185,0
2,0,0,0,0,0,0,0,2,0,4,7321,1,2,2,0,530,1,60,9,INP13B1000185,0
2,0,0,0,0,0,0,0,3,0,5,8257,1,3,2,0,570,1,60,9,INP13B1000185,0
2,0,0,0,0,0,0,0,4,0,6,4212,1,4,2,0,285,2,0,9,INP13B1000185,0
2,0,0,0,0,0,0,0,5,0,7,3000,2,5,2,0,210,2,0,9,INP13B1000185,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000185,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002766,0
