HHSIZECB,DSMKHHRB,LNDLORDB,DWLSTRBC,NUMRMSBC,ARIABC,NUMKHHEC,HHADULEC,STHHTYC,TENUREC,INCDECE,WHROR01,WHROR02,WHROR03,WHROR04,WHROR05,WHROR06,WHROR07,WHROR08,WHROR09,WHROR10,WHROR11,WHROR12,WHROR13,WHROR14,WHROR15,WHROR16,WHROR17,WHROR18,WHROR19,WHROR20,WHROR21,WHROR22,WHROR23,WHROR24,WHROR25,WHROR26,WHROR27,WHROR28,WHROR29,WHROR30,WHROR31,WHROR32,WHROR33,WHROR34,WHROR35,WHROR36,WHROR37,WHROR38,WHROR39,WHROR40,WHROR41,WHROR42,WHROR43,WHROR44,WHROR45,WHROR46,WHROR47,WHROR48,WHROR49,WHROR50,WHROR51,WHROR52,WHROR53,WHROR54,WHROR55,WHROR56,WHROR57,WHROR58,WHROR59,WHROR60,NHSFHHWT,FINSTRS,SF2SA1DN,SMKHSQ4D,PHONEQ01,LANDWH,LEVEL1,STATE,ABSPID,ABSBID,ABSCID,ABSGID,ABSTID,ABSUID,ABSMID,ABSLID
2,0,0,1,4,1,0,2,1,1,5,613.0644531,617.5361328,616.6201172,620.7299805,618.652832,617.9326172,622.625,625.5961914,616.6918945,621.3071289,618.8339844,624.4267578,616.527832,640.7285156,621.7963867,621.5869141,615.1660156,608.309082,621.8012695,625.7607422,625.6987305,613.4580078,617.9038086,619.0244141,620.5356445,620.6850586,622.0068359,620.2719727,617.2319336,621.1010742,611.3754883,638.7695313,618.3330078,622.46875,622.0996094,619.644043,619.1850586,630.8535156,628.8178711,628.2880859,617.1245117,619.2231445,618.2407227,626.3706055,623.5332031,623.3183594,618.5834961,613.3505859,621.8012695,624.0224609,617.1040039,608.3876953,617.9038086,610.5214844,610.3071289,610.4257813,0,613.4370117,617.2319336,614.2568359,609.5200157,1,8,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0002311
2,0,0,1,3,1,0,2,1,1,9,956.8012695,957.8803711,960.394043,955.2104492,950.1484375,940.5424805,955.8579102,952.7387695,952.2983398,948.2436523,947.1269531,951.7929688,952.4902344,952.0214844,948.2436523,951.7280273,960.5043945,943.7890625,951.9248047,955.8422852,950.0009766,940.3666992,959.8920898,948.1416016,944.168457,941.3881836,959.0053711,945.9584961,954.2416992,949.2480469,962.5649414,952.1674805,958.4770508,947.6293945,942.6669922,0,952.0649414,948.9580078,952.2983398,952.0136719,949.0024414,959.3920898,944.9604492,957.7109375,944.5102539,957.4384766,958.5913086,951.3095703,955.7172852,957.7421875,950.0009766,944.105957,959.8920898,944.4013672,947.9077148,946.9804688,943.902832,974.7397461,961.8754883,939.9233398,936.0164001,1,9,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0002312
2,0,1,2,2,1,0,2,5,3,7,956.8012695,957.8803711,960.394043,955.2104492,950.1484375,940.5424805,0,952.7387695,952.2983398,948.2436523,947.1269531,951.7929688,952.4902344,952.0214844,948.2436523,951.7280273,960.5043945,943.7890625,951.9248047,955.8422852,950.0009766,940.3666992,959.8920898,948.1416016,944.168457,941.3881836,959.0053711,945.9584961,954.2416992,949.2480469,962.5649414,952.1674805,958.4770508,947.6293945,942.6669922,957.5058594,952.0649414,948.9580078,952.2983398,952.0136719,949.0024414,959.3920898,944.9604492,957.7109375,944.5102539,957.4384766,958.5913086,951.3095703,955.7172852,957.7421875,950.0009766,944.105957,959.8920898,944.4013672,947.9077148,946.9804688,943.902832,974.7397461,961.8754883,939.9233398,936.0164001,1,7,0,1,2,1,1,0,0,0,0,0,0,0,NHS11B0002313
1,1,0,1,3,3,0,1,4,2,5,143.461792,141.2062988,139.4875488,140.6783447,140.0759277,138.4105225,143.0803223,140.2801514,139.8914795,142.1235352,141.0041504,140.8665771,142.2946777,140.071167,139.7340088,142.6120605,142.6931152,139.8708496,139.9414063,139.927002,140.2351074,139.6274414,141.9787598,142.9976807,142.6236572,140.9111328,141.9710693,139.2229004,144.362793,140.6040039,142.8690186,142.9787598,141.2166748,141.262085,144.8041992,141.8708496,143.0803223,140.8597412,141.6328125,142.1235352,138.7114258,142.0405273,141.1186523,139.494751,140.3066406,142.0228271,143.887207,144.5922852,140.517334,142.2493896,143.7852783,141.9642334,142.5654297,140.6437988,144.3991699,140.9111328,141.3868408,0,144.9693604,141.1873779,139.1563225,1,3,1,1,1,1,6,0,0,0,0,0,0,0,NHS11B0002314
2,0,1,2,2,1,0,2,5,3,6,289.8652344,293.2336426,0,288.2758789,292.7668457,290.703125,293.3220215,290.3642578,288.1574707,291.7556152,290.8706055,291.5993652,290.041748,293.1906738,292.1970215,290.0817871,291.9094238,292.9274902,288.4311523,289.2988281,294.144043,294.2224121,295.8637695,293.6169434,289.0749512,289.3410645,291.2497559,289.5168457,289.9089355,292.6660156,289.3034668,290.3977051,296.9042969,289.9550781,293.3374023,292.9787598,291.6035156,289.8024902,293.8410645,296.3500977,290.8706055,292.7404785,290.605957,295.4946289,289.3657227,292.9257813,289.0808105,292.9274902,290.6757813,288.7402344,291.2883301,293.0708008,295.2836914,292.4724121,293.6096191,289.3410645,294.0996094,292.9230957,291.607666,289.8354492,286.8435239,1,6,0,2,3,1,4,0,0,0,0,0,0,0,NHS11B0002315
2,0,0,1,2,2,0,2,1,1,2,931.5942383,927.9140625,928.8959961,942.4506836,929.8037109,932.2104492,931.5869141,922.8198242,924.793457,926.7163086,925.5244141,937.5332031,922.2861328,914.824707,921.1870117,932.199707,921.2753906,935.8505859,930.3041992,924.1582031,924.8295898,930.5537109,935.472168,926.0087891,921.5546875,919.9399414,923.6723633,935.4257813,926.0742188,923.7875977,922.184082,935.0336914,928.8959961,916.402832,0,920.4697266,922.1533203,925.1621094,924.793457,933.8266602,927.8735352,923.2919922,941.253418,931.1606445,952.3730469,932.199707,933.0566406,919.390625,927.9492188,926.5039063,953.7304688,930.5537109,935.472168,918.9936523,933.3095703,931.644043,937.8828125,928.3032227,942.7817383,926.1264648,913.5881983,1,3,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0002316
4,0,1,1,3,1,1,3,1,3,3,962.9384766,935.9936523,951.9663086,937.2163086,942.3608398,959.5449219,948.7807617,980.7470703,945.6098633,957.9038086,964.4072266,952.0405273,973.7329102,934.5561523,0,972.2036133,934.449707,942.2871094,948.9482422,931.7143555,947.3515625,974.784668,990.7836914,951.8745117,957.1381836,977.8759766,960.0297852,963.8476563,976.0693359,934.3432617,975.6088867,935.9936523,964.1713867,949.2319336,942.3608398,935.2524414,948.7807617,955.5996094,970.1708984,970.34375,952.199707,952.0405273,961.0869141,958.8300781,941.5551758,947.2753906,946.4301758,942.2871094,924.9243164,919.9204102,947.3515625,937.7675781,952.6767578,964.2368164,957.1381836,977.8759766,935.4135742,939.1333008,939.003418,934.3432617,936.810953,1,2,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0002317
1,0,2,2,2,1,0,1,4,3,2,297.3010254,293.4238281,293.0883789,295.9755859,295.5839844,302.4020996,293.1789551,292.1928711,297.5239258,294.4318848,293.8608398,295.8217773,297.0134277,293.4304199,293.5788574,296.7192383,300.3874512,292.923584,292.0776367,296.9191895,291.9284668,295.1672363,292.166748,299.5847168,294.9555664,295.8029785,299.4047852,296.144043,296.4047852,297.1403809,301.1958008,297.8986816,294.3491211,297.9099121,296.8608398,297.8496094,295.0744629,295.3549805,296.8813477,298.8928223,295.7731934,295.1828613,302.2243652,294.7033691,296.1096191,293.5354004,298.440918,292.2949219,0,294.3540039,296.3806152,293.2712402,292.7924805,296.3635254,294.3225098,295.1640625,295.5163574,296.7834473,297.043457,294.5788574,290.9185067,2,2,0,1,1,1,4,0,0,0,0,0,0,0,NHS11B0002318
2,1,1,1,3,1,0,2,1,3,8,109.4702148,111.3641357,110.1442871,108.3118286,108.5385132,108.9119873,109.2000732,110.5137939,108.5671997,110.0758667,108.4924316,108.795105,110.4934692,114.3977661,108.8995361,108.7415771,108.9422607,109.5983887,109.4244995,108.5842285,108.661499,111.2904053,108.7949219,107.3518677,111.5949707,109.0570679,108.4547119,110.2232666,109.1378174,109.0889893,108.1220703,108.8832397,108.5205078,109.1221313,108.5385132,109.182251,108.3931885,109.9598389,109.1086426,110.3510742,108.7616577,108.795105,109.9423828,108.1835938,109.4385986,110.37677,0,108.5213013,109.1523438,110.217041,108.661499,109.3620605,109.3388672,107.6169434,109.6517944,109.0570679,107.9204712,109.402771,109.4099731,108.8196411,107.4649758,1,5,5,2,3,1,8,0,0,0,0,0,0,0,NHS11B0002319
2,0,0,1,3,1,0,2,1,1,7,289.8652344,293.2336426,292.2832031,288.2758789,292.7668457,290.703125,293.3220215,290.3642578,288.1574707,291.7556152,290.8706055,291.5993652,290.041748,293.1906738,292.1970215,290.0817871,291.9094238,292.9274902,288.4311523,289.2988281,294.144043,0,295.8637695,293.6169434,289.0749512,289.3410645,291.2497559,289.5168457,289.9089355,292.6660156,289.3034668,290.3977051,296.9042969,289.9550781,293.3374023,292.9787598,291.6035156,289.8024902,293.8410645,296.3500977,290.8706055,292.7404785,290.605957,295.4946289,289.3657227,292.9257813,289.0808105,292.9274902,290.6757813,288.7402344,291.2883301,293.0708008,295.2836914,292.4724121,293.6096191,289.3410645,294.0996094,292.9230957,291.607666,289.8354492,286.8435239,1,5,0,1,1,1,4,0,0,0,0,0,0,0,NHS11B0002320
4,0,0,1,3,2,2,2,1,1,6,131.6043701,132.1947021,132.1309814,133.9637451,131.6699219,135.1884766,130.7371826,130.2407227,131.3464355,130.4765625,131.1787109,131.4216309,133.3336182,130.2012939,0,134.1578369,130.5093994,131.9155273,131.4604492,131.0733643,130.3070068,135.473877,131.5008545,133.5977783,133.7049561,134.3330078,129.5249023,131.0351563,131.6899414,129.7712402,131.6043701,130.7419434,136.6872559,133.9637451,136.1586914,133.6695557,133.6750488,131.6878662,132.8221436,130.4765625,137.2800293,129.977417,131.8520508,133.1270752,133.6185303,131.1766357,134.9584961,130.4659424,130.0158691,137.0997314,134.7492676,135.473877,139.2362061,135.098877,132.1855469,132.8404541,129.5249023,133.9798584,134.6829834,132.6873779,130.41611,1,6,0,1,1,1,6,0,0,0,0,0,0,0,NHS11B0002321
1,0,0,1,3,1,0,1,4,1,2,96.52258301,96.09191895,96.63757324,95.16137695,97.08221436,96.50610352,96.65472412,97.60644531,98.06787109,94.60998535,96.84381104,95.26361084,96.72717285,100.1151123,95.40991211,99.02520752,97.56341553,95.74261475,98.55224609,97.00909424,95.90045166,96.98388672,96.45629883,96.5032959,96.60461426,96.6762085,95.38861084,95.31365967,96.3303833,95.01580811,95.34552002,95.5078125,96.63757324,95.45239258,96.1942749,96.50610352,96.65472412,96.69989014,96.87194824,94.60998535,95.66278076,94.68798828,95.53302002,96.13500977,94.82989502,95.39123535,96.9666748,96.33001709,97.33557129,94.93878174,95.60809326,96.39074707,96.45629883,96.5032959,96.00646973,96.97277832,0,96.19891357,97.52331543,96.1852417,94.72853496,1,6,0,1,1,1,8,0,0,0,0,0,0,0,NHS11B0002322
2,0,2,1,4,1,0,2,1,3,9,109.4702148,111.3641357,110.1442871,108.3118286,108.5385132,108.9119873,109.2000732,110.5137939,108.5671997,110.0758667,108.4924316,108.795105,110.4934692,114.3977661,108.8995361,108.7415771,108.9422607,109.5983887,109.4244995,108.5842285,108.661499,111.2904053,108.7949219,107.3518677,111.5949707,109.0570679,108.4547119,110.2232666,109.1378174,109.0889893,108.1220703,108.8832397,108.5205078,109.1221313,108.5385132,109.182251,108.3931885,0,109.1086426,110.3510742,108.7616577,108.795105,109.9423828,108.1835938,109.4385986,110.37677,109.7593384,108.5213013,109.1523438,110.217041,108.661499,109.3620605,109.3388672,107.6169434,109.6517944,109.0570679,107.9204712,109.402771,109.4099731,108.8196411,107.4649758,1,10,0,2,3,1,8,0,0,0,0,0,0,0,NHS11B0002323
5,1,1,1,3,1,2,3,1,3,1,960.3984375,961.3774414,966.5424805,940.8691406,969.0131836,955.9345703,971.8388672,1017.364746,961.9848633,965.7368164,961.8139648,954.5996094,971.3110352,981.2138672,970.0766602,993.652832,987.7514648,969.9467773,945.4238281,1035.876953,1026.620117,967.144043,1011.727539,956.0673828,956.4716797,966.2885742,961.6865234,958.8764648,946.9101563,948.1005859,946.871582,961.3774414,980.3500977,940.8691406,969.0131836,955.9345703,958.1508789,973.7636719,989.8681641,979.5332031,989.6923828,982.269043,957.6308594,995.6435547,970.0766602,979.4580078,987.7514648,984.0039063,958.9296875,1020.416504,954.3232422,953.3276367,0,983.7792969,984.1953125,966.2885742,989.5615234,1001.180176,946.9101563,961.6450195,955.9329262,2,1,5,1,1,1,2,0,0,0,0,0,0,0,NHS11B0002324
4,1,0,1,3,1,2,2,1,2,99,960.3984375,961.3774414,966.5424805,940.8691406,969.0131836,955.9345703,971.8388672,0,961.9848633,965.7368164,961.8139648,954.5996094,971.3110352,981.2138672,970.0766602,993.652832,987.7514648,969.9467773,945.4238281,1035.876953,1026.620117,967.144043,1011.727539,956.0673828,956.4716797,966.2885742,961.6865234,958.8764648,946.9101563,948.1005859,946.871582,961.3774414,980.3500977,940.8691406,969.0131836,955.9345703,958.1508789,973.7636719,989.8681641,979.5332031,989.6923828,982.269043,957.6308594,995.6435547,970.0766602,979.4580078,987.7514648,984.0039063,958.9296875,1020.416504,954.3232422,953.3276367,982.4018555,983.7792969,984.1953125,966.2885742,989.5615234,1001.180176,946.9101563,961.6450195,955.9329262,2,1,5,1,1,1,2,0,0,0,0,0,0,0,NHS11B0002325
2,0,0,2,3,1,0,2,1,2,9,931.5942383,927.9140625,928.8959961,942.4506836,929.8037109,932.2104492,931.5869141,922.8198242,924.793457,926.7163086,925.5244141,937.5332031,922.2861328,914.824707,921.1870117,932.199707,921.2753906,935.8505859,930.3041992,924.1582031,924.8295898,930.5537109,935.472168,926.0087891,921.5546875,919.9399414,923.6723633,935.4257813,926.0742188,923.7875977,922.184082,935.0336914,928.8959961,916.402832,934.5839844,920.4697266,922.1533203,925.1621094,924.793457,933.8266602,927.8735352,923.2919922,941.253418,931.1606445,952.3730469,932.199707,0,919.390625,927.9492188,926.5039063,953.7304688,930.5537109,935.472168,918.9936523,933.3095703,931.644043,937.8828125,928.3032227,942.7817383,926.1264648,913.5881983,1,10,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0002326
4,1,1,1,4,3,2,2,1,3,7,69.9630127,69.09082031,68.73773193,68.58074951,70.98712158,70.27075195,69.8706665,69.33947754,70.99127197,70.33081055,69.40576172,69.17352295,69.33551025,70.81072998,69.16339111,68.70727539,68.69616699,0,70.48596191,71.83026123,70.33764648,72.19024658,70.59576416,69.65686035,69.44195557,69.78503418,68.82165527,70.93200684,70.30145264,69.12548828,69.9630127,70.05712891,69.69238281,69.05377197,68.55603027,68.8168335,68.43493652,70.81481934,70.49133301,70.33081055,69.40576172,70.14099121,69.8170166,69.33551025,69.64367676,68.70727539,69.16998291,69.29089355,68.55480957,69.35339355,68.88238525,70.6651001,69.61523438,68.2255249,69.92755127,69.30041504,69.78424072,68.97528076,70.30145264,71.08648682,68.55612772,1,6,5,1,2,1,7,0,0,0,0,0,0,0,NHS11B0002327
2,0,0,3,2,1,0,2,1,1,9,613.0644531,617.5361328,616.6201172,620.7299805,618.652832,617.9326172,622.625,625.5961914,616.6918945,621.3071289,618.8339844,624.4267578,616.527832,640.7285156,0,621.5869141,615.1660156,608.309082,621.8012695,625.7607422,625.6987305,613.4580078,617.9038086,619.0244141,620.5356445,620.6850586,622.0068359,620.2719727,617.2319336,621.1010742,611.3754883,638.7695313,618.3330078,622.46875,622.0996094,619.644043,619.1850586,630.8535156,628.8178711,628.2880859,617.1245117,619.2231445,618.2407227,626.3706055,623.5332031,623.3183594,618.5834961,613.3505859,621.8012695,624.0224609,617.1040039,608.3876953,617.9038086,610.5214844,610.3071289,610.4257813,625.4916992,613.4370117,617.2319336,614.2568359,609.5200157,1,10,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0002328
1,0,0,1,3,3,0,1,4,4,9,338.4067383,344.4970703,340.619873,341.3132324,340.8068848,343.8701172,341.3654785,341.3098145,339.0244141,344.5859375,334.3173828,340.7458496,360.0246582,336.1062012,349.4755859,335.7373047,342.7355957,342.1713867,339.8330078,352.4921875,339.7290039,343.5336914,344.6293945,340.7451172,0,340.9006348,341.2150879,339.0671387,336.953125,346.9316406,336.0068359,346.9577637,335.855957,338.909668,345.7460938,346.326416,343.786377,338.9060059,339.0244141,334.9472656,334.3173828,338.3461914,334.8481445,333.7392578,334.8122559,335.7373047,340.2875977,334.9423828,342.2431641,339.9924316,337.3366699,336.2758789,337.2443848,340.7451172,328.1245117,340.9006348,336.4091797,341.5065918,339.3261719,339.6020508,334.4553964,1,10,0,1,1,1,5,0,0,0,0,0,0,0,NHS11B0002329
1,0,2,2,2,3,0,1,4,3,8,43.06692505,43.03341675,41.94741821,43.93695068,42.21868896,43.97265625,43.12774658,43.54589844,43.15026855,44.15151978,44.87319946,43.18630981,43.97808838,42.80331421,43.30618286,42.89889526,43.17672729,43.7850647,43.9006958,44.40359497,43.6288147,43.59695435,43.32666016,43.51953125,43.8822937,42.55361938,44.18624878,43.15869141,43.64859009,43.82830811,42.31921387,43.65039063,42.09460449,45.05532837,42.66464233,43.81729126,42.82510376,43.08911133,42.54251099,43.22201538,42.51971436,43.03317261,43.05545044,42.20254517,43.30618286,43.05047607,43.02520752,42.87289429,44.68746948,42.85644531,0,43.90505981,42.26992798,43.67224121,43.11779785,42.25708008,43.72113037,43.31011963,43.34121704,43.21102905,42.59370576,1,1,0,1,1,1,7,0,0,0,0,0,0,0,NHS11B0002330
2,0,0,1,3,1,0,2,1,2,6,956.8012695,957.8803711,0,955.2104492,950.1484375,940.5424805,955.8579102,952.7387695,952.2983398,948.2436523,947.1269531,951.7929688,952.4902344,952.0214844,948.2436523,951.7280273,960.5043945,943.7890625,951.9248047,955.8422852,950.0009766,940.3666992,959.8920898,948.1416016,944.168457,941.3881836,959.0053711,945.9584961,954.2416992,949.2480469,962.5649414,952.1674805,958.4770508,947.6293945,942.6669922,957.5058594,952.0649414,948.9580078,952.2983398,952.0136719,949.0024414,959.3920898,944.9604492,957.7109375,944.5102539,957.4384766,958.5913086,951.3095703,955.7172852,957.7421875,950.0009766,944.105957,959.8920898,944.4013672,947.9077148,946.9804688,943.902832,974.7397461,961.8754883,939.9233398,936.0164001,1,7,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0002331
6,1,1,1,4,2,4,2,1,3,4,0,168.5950928,158.4248047,157.4436035,158.3713379,165.4044189,162.7258301,160.4748535,168.7180176,163.684082,160.2009277,164.1586914,159.7258301,164.3415527,159.9803467,161.5533447,159.9727783,179.3616943,160.6434326,160.9604492,162.5595703,164.8448486,163.6837158,163.1993408,166.6809082,165.4471436,163.8214111,174.5457764,161.3131104,171.7905273,169.8527832,168.5950928,158.4248047,157.4436035,166.706665,165.4044189,162.7258301,160.4748535,160.2821045,172.2990723,160.2009277,164.1586914,168.1324463,164.3415527,168.4003906,161.5533447,177.7475586,161.4255371,160.6434326,160.9604492,162.5595703,164.8448486,163.6837158,163.1993408,166.6809082,165.4471436,163.8214111,157.0911865,161.3131104,171.7905273,161.5218968,1,4,5,1,1,1,6,0,0,0,0,0,0,0,NHS11B0002332
3,1,0,1,4,3,1,2,1,2,7,386.6882324,395.3068848,406.5895996,405.722168,410.6755371,394.0405273,412.3674316,408.0300293,411.1804199,401.2880859,399.2502441,426.2102051,400.9899902,414.4731445,418.0454102,396.9733887,409.5759277,401.043457,399.4816895,402.128418,417.7080078,409.5993652,441.2597656,410.3088379,446.1677246,406.9453125,398.7614746,412.1633301,410.5148926,401.3000488,386.6882324,407.2858887,418.9104004,418.0168457,398.5969238,394.0405273,400.2390137,396.0290527,0,401.2880859,411.348877,401.138916,400.9899902,402.2827148,393.4545898,396.9733887,397.529541,413.1962891,411.5871582,402.128418,430.7614746,409.5993652,402.3251953,398.2409668,393.6772461,394.9763184,398.7614746,400.0407715,410.5148926,401.3000488,398.9199018,1,3,5,1,1,1,5,0,0,0,0,0,0,0,NHS11B0002333
1,0,1,2,2,2,0,1,4,3,1,133.1173096,132.7872314,132.2193604,132.5823975,132.6008301,133.6933594,127.3908081,133.663208,134.3536377,131.3409424,133.0537109,131.0112305,134.3427734,130.8735352,132.2687988,134.0401611,131.4338379,130.9290771,134.2877197,135.3796387,135.6038818,131.7956543,130.6538086,131.6068115,131.1501465,129.0605469,130.9584961,129.6654053,132.8602295,133.5130615,133.8527832,132.0655518,130.0753174,131.1490479,130.4505615,130.8027344,129.4677734,130.7731934,129.2972412,135.7435303,132.3305664,131.0112305,133.6165771,133.019043,131.553833,133.3077393,133.6003418,133.7908936,135.0214844,131.0125732,130.527832,132.5119629,131.3638916,132.3259277,133.2884521,0,130.2545166,131.0671387,135.050293,131.3479004,129.9690385,2,1,0,1,1,1,6,0,0,0,0,0,0,0,NHS11B0002334
2,0,2,3,1,1,0,2,1,3,2,840.5068359,842.4272461,842.8325195,838.3544922,848.2900391,844.6298828,846.8125,845.3178711,843.5864258,849.9775391,839.1826172,846.6323242,843.4882813,852.0942383,844.4863281,840.8847656,840.8701172,846.1640625,842.9511719,854.4355469,854.1225586,846.0649414,843.2910156,836.2666016,847.6762695,839.9091797,848.6992188,852.2939453,838.6337891,830.2695313,842.0048828,845.4467773,845.8535156,836.862793,845.2607422,838.6503906,845.2973633,843.8081055,842.0825195,842.3886719,839.1826172,837.6098633,841.9819336,841.4624023,841.480957,837.8974609,849.9604492,840.1416016,847.4916992,846.7929688,840.3955078,0,843.2910156,846.7758789,847.6762695,838.4121094,838.1469727,840.1621094,838.6337891,837.6694336,829.3806313,1,1,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0002335
1,0,0,1,4,1,0,1,4,2,10,624.7573242,609.6967773,615.4941406,620.0214844,607.5864258,623.168457,620.8046875,619.831543,0,621.2016602,619.7304688,619.5410156,627.9663086,634.0380859,608.4404297,632.7612305,619.3686523,647.2568359,618.9609375,623.6362305,623.296875,611.8803711,616.2275391,622.8999023,618.1689453,617.855957,623.2495117,616.6831055,616.3178711,616.8637695,620.0419922,616.6513672,610.8837891,615.3422852,614.5170898,625.5654297,637.6479492,629.3671875,617.8388672,614.1958008,624.4433594,614.8295898,627.9663086,619.6279297,622.4277344,613.730957,624.0786133,630.159668,618.9609375,609.6220703,604.6210938,623.6469727,606.9956055,615.9272461,627.6430664,617.855957,611.621582,626.1342773,609.3671875,612.1904297,609.4486378,1,7,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0002336
